auction_date,published_date,document_title,auction_format,issue,security_type,maturity_date,days_to_maturity,offered_amount,demand_amount,placed_amount,proceeds_amount,cutoff_price,weighted_average_price,cutoff_yield,weighted_average_yield,official_coefficient,cover_ratio,placement_ratio,source_url,source_file
03-08-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26217RMFS,ОФЗ-ПД,18-08-2021,1841,20000.0,21840.126,15719.972,15516.697400559999,95.19999999999999,95.3989,8.88,8.83,1.0920063,1.0920063,0.7859986,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
03-08-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26218RMFS,ОФЗ-ПД,17-09-2031,5523,10000.0,18106.5,5740.0,5905.5259,99.97200000000001,100.1127,8.68,8.66,1.81065,1.81065,0.574,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
10-08-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26219RMFS,ОФЗ-ПД,16-09-2026,3689,15000.0,58551.131,15000.0,14677.853,96.92,96.9604,8.37,8.37,3.9034087333333334,3.9034087333333334,1.0,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
10-08-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,29006RMFS,ОФЗ-ПК,29-01-2025,3094,10000.0,9389.441,6239.437,6495.1312152,104.0,104.098,11.469999999999999,11.450000000000001,0.9389441000000001,0.9389441000000001,0.6239437,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
17-08-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26219RMFS,ОФЗ-ПД,16-09-2026,3682,10000.0,31671.084,10000.0,9809.261,95.05,97.0526,8.35,8.35,3.1671084,3.1671084,1.0,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
17-08-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,29011RMFS,ОФЗ-ПК,29-01-2020,1260,10000.0,27811.111,9999.998,10275.05603302,102.2,102.3016,11.21,11.18,2.7811111,2.7811111,0.9999998,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
24-08-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26217RMFS,ОФЗ-ПД,18-08-2021,1820,15000.0,41135.637,14999.999,14394.36580575,95.86,95.9624,8.72,8.690000000000001,2.7423758,2.7423758,0.9999999333333334,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
31-08-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26218RMFS,ОФЗ-ПД,17-09-2031,5495,15000.0,35917.422,14999.997,15953.42614931,102.81499999999998,102.93319999999999,8.34,8.32,2.3944948,2.3944948,0.9999998,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
07-09-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,24018RMFS,ОФЗ-ПК,27-12-2017,476,10667.496,33281.80299999999,10667.494,11131.10328924,102.05,102.125,10.08,10.02,3.11992645696797,3.11992645696797,0.9999998125145771,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
07-09-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26219RMFS,ОФЗ-ПД,16-09-2026,3661,5000.0,14669.347,4999.999,5024.59779604,98.91,99.006,8.07,8.05,2.9338694,2.9338694,0.9999998,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
14-09-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26217RMFS,ОФЗ-ПД,18-08-2021,1799,5000.0,21833.006,5000.0,4902.488,97.6,97.6178,8.260000000000002,8.260000000000002,4.3666012,4.3666012,1.0,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
14-09-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,29011RMFS,ОФЗ-ПК,29-01-2020,1232,10000.0,47704.793,9999.997,10459.09686637,103.2,103.245,10.82,10.8,4.7704793,4.7704793,0.9999996999999999,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
21-09-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26218RMFS,ОФЗ-ПД,17-09-2031,5474,6071.197,29380.441,6071.195,6482.504727900001,102.81,102.86280000000001,8.34,8.33,4.839316036030456,4.839316036030456,0.9999996705756706,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
21-09-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,29006RMFS,ОФЗ-ПК,29-01-2025,3052,12000.0,36958.632,11999.998,12825.50676242,105.46,105.5102,11.18,11.17,3.0798859999999997,3.0798859999999997,0.9999998333333333,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
05-10-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26217RMFS,ОФЗ-ПД,18-08-2021,1778,10000.0,18441.396,9999.999,9821.016231360001,97.30109999999999,97.3472,8.35,8.34,1.8441396,1.8441396,0.9999998999999999,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
12-10-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,29011RMFS,ОФЗ-ПК,29-01-2020,1204,10000.0,16301.9,9999.999,10518.982441350001,102.855,102.94579999999999,10.92,10.89,1.63019,1.63019,0.9999998999999999,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
19-10-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,29006RMFS,ОФЗ-ПК,29-01-2025,3024,10000.0,33850.437,9999.999,10757.538924479999,105.27,105.2934,11.21,11.21,3.3850436999999998,3.3850436999999998,0.9999998999999999,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
26-10-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26219RMFS,ОФЗ-ПД,16-09-2026,3612,10000.0,16655.916,10000.0,9709.844336479999,96.26,96.5044,8.48,8.44,1.6655916000000002,1.6655916000000002,1.0,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
02-11-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,29006RMFS,ОФЗ-ПК,29-01-2025,3010,10000.0,28722.698,9999.998,10834.59843308,105.4996,105.607,11.16,11.14,2.8722698,2.8722698,0.9999998,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
09-11-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26218RMFS,ОФЗ-ПД,17-09-2031,5425,10000.0,16199.826000000003,10000.0,10139.32435,100.36,100.5782,8.63,8.61,1.6199826000000004,1.6199826000000004,1.0,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
16-11-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26216RMFS,ОФЗ-ПД,15-05-2019,910,10000.0,29622.59,9999.999,9558.642044400001,95.56,95.5864,8.91,8.9,2.962259,2.962259,0.9999998999999999,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
16-11-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,29006RMFS,ОФЗ-ПК,29-01-2025,2996,10065.932999999999,16813.396999999997,10065.93,10954.515817,105.55630000000001,105.6327,11.15,11.129999999999999,1.6703267347398396,1.6703267347398396,0.9999997019650341,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
23-11-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26217RMFS,ОФЗ-ПД,18-08-2021,1729,20000.0,35159.641,19999.998,19485.925999,95.46,95.5596,8.870000000000001,8.85,1.75798205,1.75798205,0.9999998999999999,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
23-11-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,29011RMFS,ОФЗ-ПК,29-01-2020,1162,9518.484,28240.434,9518.481,10157.82760029,103.10999999999999,103.1269,10.79,10.780000000000001,2.9669046037163063,2.9669046037163063,0.9999996848237597,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
30-11-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,26217RMFS,ОФЗ-ПД,18-08-2021,1722,10000.0,13249.281,10000.0,9731.1910585,95.111,95.2979,8.98,8.92,1.3249281000000002,1.3249281000000002,1.0,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
30-11-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,29012RMFS,ОФЗ-ПК,16-11-2022,2177,20000.0,90277.238,9927.884,9929.640603519998,99.8,100.0177,11.08,11.03,4.5138619,4.5138619,0.4963942,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
07-12-2016,10-01-2017,Результаты проведенных аукционов по размещению государственных ценных бумаг в 2016 году на 30.12.2016,,24019RMFS,ОФЗ-ПК,16-10-2019,1043,20000.0,91077.029,19999.988,20168.83245191,100.511,100.64020000000001,10.71,10.65,4.55385145,4.55385145,0.9999994000000001,https://minfin.gov.ru/ru/document?id_4=104629-rezultaty_provedennykh_auktsionov_po_razmeshcheniyu_gosudarstvennykh_tsennykh_bumag_v_2016_godu_na_30.12.2016,INTERNET_Auction_Results_rus_2016_20161230_1.xlsx
