date,liquidity_deficit_surplus_bln_rub,liquidity_deficit_surplus_without_correspondent_accounts_bln_rub,cbr_claims_standard_instruments_bln_rub,repo_fx_swap_auctions_bln_rub,secured_loans_auctions_bln_rub,repo_fx_swap_standing_bln_rub,secured_loans_standing_bln_rub,cbr_liabilities_standard_instruments_bln_rub,deposit_auctions_bln_rub,deposit_standing_bln_rub,cobr_bln_rub,nonstandard_refundable_operations_bln_rub,correspondent_accounts_bln_rub,required_reserves_avg_bln_rub,source_url,source_file
28-04-2023,-1397.6,-831.1,1816.1,1718.6,0.0,0.0,97.4,2988.9,1990.0,998.9,0.0,341.8,4114.3,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-05-2023,500.4,-641.5,2028.8,1718.6,0.0,4.1,306.1,3006.6,1990.0,1016.6,0.0,336.3,2405.9,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-05-2023,-540.2,-808.7,1832.5,1718.6,0.0,5.7,108.2,2977.6,1990.0,987.6,0.0,336.4,3279.4,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-05-2023,-1550.2,-625.6,1806.4,1718.6,0.0,0.0,87.8,2769.2,1977.5,791.7,0.0,337.2,4472.5,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-05-2023,-925.1,-634.5,1820.3,1718.6,0.0,0.0,101.7,2769.7,1977.5,792.2,0.0,314.9,3838.5,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-05-2023,-699.0,-819.7,1799.4,1718.6,0.0,1.0,79.8,2903.3,1977.5,925.8,0.0,284.2,3427.2,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-05-2023,-710.9,-844.1,1799.4,1718.6,0.0,1.0,79.8,2927.8,1977.5,950.3,0.0,284.2,3414.6,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-05-2023,-1124.3,-978.2,1878.1,1718.6,0.0,0.0,159.5,3179.5,2330.2,849.3,0.0,323.1,3693.9,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-05-2023,-1051.9,-1045.4,1798.6,1718.6,0.0,0.0,80.0,3178.9,2330.2,848.8,0.0,334.9,3554.4,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-05-2023,-1179.1,-1084.9,1813.6,1718.6,0.0,0.0,95.0,3234.3,2330.2,904.2,0.0,335.8,3642.0,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-05-2023,-1297.4,-1990.9,1765.2,1718.6,0.0,0.0,46.6,4091.4,3310.3,781.2,0.0,335.3,2854.3,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-05-2023,-1505.4,-2113.4,1828.3,1718.6,0.0,0.0,109.7,4275.9,3305.4,970.5,0.0,334.2,2939.9,3547.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-05-2023,-1455.6,-896.0,1527.0,1472.8,0.0,0.0,54.3,2759.5,2020.0,739.5,0.0,336.5,4171.2,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-05-2023,-1402.8,-1031.7,1489.0,1472.8,0.0,0.0,16.2,2858.1,2020.0,838.1,0.0,337.4,3982.6,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-05-2023,-1432.2,-1077.1,1545.9,1472.8,0.0,0.0,73.1,2955.9,2020.0,935.9,0.0,333.0,3966.7,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-05-2023,-1288.6,-996.3,1544.3,1472.8,0.0,0.0,71.5,2871.3,2020.0,851.3,0.0,330.8,3903.9,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-05-2023,-1337.6,-911.0,1539.3,1472.8,0.0,0.0,66.5,2785.9,2020.0,765.9,0.0,335.6,4038.1,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-05-2023,-1334.2,-759.9,1518.5,1472.8,0.0,0.0,45.7,2615.6,1650.0,965.6,0.0,337.2,4185.8,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-05-2023,-1376.3,-769.3,1533.8,1472.8,0.0,0.0,61.1,2644.0,1650.0,994.0,0.0,340.8,4218.5,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-05-2023,-1390.2,-787.8,1623.3,1472.8,0.0,0.0,150.6,2751.3,1650.0,1101.3,0.0,340.1,4213.9,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-05-2023,-185.0,-368.0,1987.1,1472.8,0.0,0.0,514.4,2693.1,1650.0,1043.1,0.0,338.0,3428.6,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
31-05-2023,-313.1,-380.9,2044.2,1472.8,0.0,0.0,571.5,2763.5,1650.0,1113.5,0.0,338.4,3543.7,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-06-2023,-661.6,-927.7,1978.5,1472.8,0.0,0.0,505.7,3246.2,2401.2,844.9,0.0,340.0,3345.5,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-06-2023,-1184.0,-1218.1,1651.8,1472.8,0.0,0.0,179.1,3209.7,2401.2,808.5,0.0,339.8,3577.4,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-06-2023,-786.6,-1221.4,1721.8,1472.7,0.0,0.0,249.2,3282.5,2401.2,881.3,0.0,339.3,3176.7,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-06-2023,-1319.1,-1397.4,1698.3,1472.7,0.0,0.0,225.6,3434.2,2401.2,1032.9,0.0,338.5,3533.3,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-06-2023,-1132.0,-1343.4,1692.2,1472.7,0.0,0.0,219.5,3373.6,2401.2,972.3,0.0,338.0,3400.2,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-06-2023,-1121.7,-1198.9,1676.9,1472.7,0.0,0.0,204.2,3213.3,2249.3,964.1,0.0,337.5,3534.3,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-06-2023,-1133.5,-1167.5,1683.0,1472.7,0.0,0.0,210.3,3187.1,2249.3,937.8,0.0,336.6,3577.6,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-06-2023,-1093.9,-1272.0,1630.1,1472.7,0.0,1.7,155.8,3237.9,2249.3,988.6,0.0,335.8,3433.5,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-06-2023,-943.5,-1415.4,1982.4,1472.7,0.0,0.0,509.7,3729.6,2849.3,880.4,0.0,331.8,3139.6,3611.6,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-06-2023,-1140.8,-977.4,1591.1,1472.7,0.0,0.0,118.4,2898.8,1990.0,908.8,0.0,330.3,3784.7,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-06-2023,-718.9,-949.9,1591.3,1472.7,0.0,0.0,118.7,2875.2,1990.0,885.2,0.0,334.0,3390.4,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-06-2023,-1027.9,-956.6,1592.2,1472.7,0.0,0.7,118.9,2881.9,1990.0,891.9,0.0,333.0,3692.6,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-06-2023,-1007.9,-964.9,1592.3,1472.7,0.0,0.7,118.9,2890.1,1990.0,900.1,0.0,333.0,3664.4,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-06-2023,-1030.3,-996.0,1618.2,1472.6,0.0,0.0,145.6,2947.7,1990.0,957.7,0.0,333.4,3655.7,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-06-2023,-1115.6,-980.7,1558.8,1378.4,0.0,0.0,180.4,2873.0,1828.3,1044.6,0.0,333.5,3756.3,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-06-2023,-1089.4,-1022.5,1533.7,1378.4,0.0,0.0,155.3,2890.2,1828.3,1061.9,0.0,334.1,3688.3,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-06-2023,-1118.5,-1050.5,1500.2,1378.3,0.0,1.2,120.8,2887.8,1828.3,1059.5,0.0,337.1,3689.4,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-06-2023,-856.5,-1059.4,1550.7,1378.3,0.0,1.6,170.8,2947.2,1828.3,1118.9,0.0,337.1,3418.5,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-06-2023,-859.2,-1049.7,1500.0,1378.3,0.0,1.4,120.3,2887.0,1828.3,1058.7,0.0,337.4,3430.9,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-06-2023,-818.5,-409.7,1814.6,1378.3,0.0,0.3,436.0,2560.6,1746.6,814.0,0.0,336.2,4030.1,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-06-2023,-1050.1,-452.9,1905.8,1378.3,0.0,0.0,527.5,2687.3,1746.6,940.7,0.0,328.6,4218.6,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-07-2023,-1026.6,-546.4,1926.5,1378.3,0.0,1.5,546.7,2754.4,1746.6,1007.8,0.0,281.6,4101.6,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-07-2023,-1102.0,-549.4,1838.7,1378.2,0.0,1.5,459.0,2720.5,1746.6,973.9,0.0,332.4,4174.0,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-07-2023,-1206.0,-693.9,1862.3,1378.2,0.0,1.0,483.2,2888.8,1746.6,1142.2,0.0,332.6,4133.5,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-07-2023,-1200.9,-734.7,1921.3,1378.2,0.0,0.0,543.2,2988.0,2216.0,772.0,0.0,332.0,4087.6,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-07-2023,-915.7,-854.3,1853.2,1378.1,0.0,1.5,473.6,3039.2,2216.0,823.2,0.0,331.7,3682.8,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-07-2023,-612.7,-1124.7,1693.0,1378.1,0.0,1.2,313.6,3145.1,2216.0,929.1,0.0,327.5,3109.4,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-07-2023,-1060.0,-1286.4,1556.2,1378.1,0.0,1.0,177.0,3169.7,2216.0,953.7,0.0,327.1,3395.0,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-07-2023,-1101.5,-1917.8,1716.3,1378.0,0.0,0.8,337.5,3960.7,2900.4,1060.2,0.0,326.6,2805.1,3621.4,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-07-2023,-387.1,-222.9,1762.7,1378.0,0.0,2.5,382.2,2313.2,1409.9,903.2,0.0,327.6,4420.0,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-07-2023,-262.3,-350.2,1682.7,1378.0,0.0,2.5,302.3,2361.4,1409.9,951.5,0.0,328.5,4167.9,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-07-2023,-303.9,-454.7,1535.0,1378.0,0.0,2.1,154.9,2319.0,1409.9,909.0,0.0,329.3,4105.0,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-07-2023,-274.7,-450.8,1507.6,1378.0,0.0,2.3,127.4,2292.7,1409.9,882.7,0.0,334.2,4079.7,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-07-2023,-314.0,-437.0,1473.4,1377.9,0.0,0.0,95.5,2245.8,1409.9,835.9,0.0,335.4,4132.8,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-07-2023,-250.6,608.7,2377.6,1283.8,0.0,0.7,1093.1,2104.7,1390.0,714.7,0.0,335.7,5115.1,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-07-2023,-267.1,924.8,2632.5,1283.7,0.0,0.7,1348.1,2047.0,1390.0,657.0,0.0,339.3,5447.7,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-07-2023,-288.0,4600.5,6363.6,1283.7,0.0,233.4,4846.5,2104.5,1390.0,714.5,0.0,341.4,9144.3,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-07-2023,-110.5,-523.9,1436.8,1289.9,0.0,1.8,145.1,2302.3,1390.0,912.3,0.0,341.6,3842.4,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-07-2023,-99.9,-528.2,1431.4,1289.9,0.0,1.3,140.1,2302.4,1390.0,912.4,0.0,342.9,3827.5,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-07-2023,-195.9,-960.9,1367.2,1289.9,0.0,2.1,75.2,2671.8,1748.7,923.1,0.0,343.7,3490.8,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-07-2023,-13.7,-901.6,1443.3,1289.9,0.0,2.9,150.5,2689.5,1748.7,940.9,0.0,344.6,3367.9,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
31-07-2023,772.6,-113.8,2232.3,1289.9,0.0,2.9,939.5,2688.2,1748.7,939.5,0.0,342.1,3369.4,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-08-2023,12.0,-277.1,2024.3,1289.8,0.0,3.0,731.5,2644.3,1748.7,895.6,0.0,342.9,3966.7,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-08-2023,-347.8,-1069.8,1452.1,1289.8,0.0,3.0,159.3,2865.7,1748.7,1117.1,0.0,343.9,3533.8,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-08-2023,-169.9,-1120.5,1441.4,1289.2,0.0,3.6,148.7,2911.2,1959.7,951.5,0.0,349.3,3305.2,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-08-2023,-308.9,-1168.8,1453.2,1289.2,0.0,4.1,160.0,2970.6,1959.7,1010.9,0.0,348.6,3395.9,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-08-2023,-230.5,-1147.8,1353.9,1289.1,0.0,4.6,60.2,2850.1,1959.7,890.4,0.0,348.4,3338.5,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-08-2023,-156.7,-1473.0,1354.6,1289.1,0.0,5.0,60.5,3173.5,1959.7,1213.8,0.0,345.9,2939.5,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-08-2023,-102.2,-2087.7,1521.2,1289.1,0.0,3.5,228.5,3957.5,3167.5,790.1,0.0,348.7,2270.3,4255.8,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-08-2023,-68.6,-619.5,1424.9,1289.0,0.0,4.6,131.3,2393.4,1290.0,1103.4,0.0,349.1,3834.4,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-08-2023,-105.7,-800.0,1368.5,1288.9,0.0,0.5,79.1,2516.7,1290.0,1226.7,0.0,348.2,3691.0,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-08-2023,-103.3,-731.9,1413.8,1288.8,0.0,1.5,123.4,2493.8,1290.0,1203.8,0.0,348.1,3756.7,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-08-2023,-133.3,6824.7,8831.6,1288.8,0.0,477.9,7064.9,2351.9,1290.0,1061.9,0.0,344.9,11343.3,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-08-2023,-54.1,-748.3,1446.2,1307.8,0.0,3.1,135.3,2536.7,1290.0,1246.7,0.0,342.2,3691.1,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-08-2023,-93.6,-710.2,1413.5,1308.0,0.0,3.1,102.4,2467.8,1470.0,997.8,0.0,344.2,3768.7,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-08-2023,-127.8,-722.3,1356.0,1308.0,0.0,2.7,45.3,2422.3,1470.0,952.3,0.0,344.0,3790.8,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-08-2023,-81.3,-368.4,1745.4,1308.0,0.0,3.1,434.3,2457.4,1470.0,987.4,0.0,343.7,4098.2,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-08-2023,-139.5,-19.0,2075.0,1308.0,0.0,1.8,765.3,2437.7,1470.0,967.7,0.0,343.7,4505.8,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-08-2023,-203.0,-447.1,1762.2,1308.0,0.0,0.6,453.6,2552.8,1470.0,1082.8,0.0,343.5,4141.2,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-08-2023,-171.6,-441.2,1722.4,1308.0,0.0,0.8,413.6,2508.0,1320.0,1188.0,0.0,344.4,4115.7,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-08-2023,-81.3,-171.2,1972.4,1307.9,0.0,0.6,663.9,2487.6,1320.0,1167.6,0.0,344.0,4295.4,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-08-2023,-132.3,-163.9,1854.3,1307.8,0.0,0.6,545.9,2362.4,1320.0,1042.4,0.0,344.2,4353.7,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-08-2023,314.1,698.6,2722.7,1307.7,0.0,0.6,1414.4,2368.2,1320.0,1048.2,0.0,344.1,4769.8,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-08-2023,1.6,-76.0,2147.1,1307.7,0.0,0.0,839.4,2556.9,1320.0,1236.9,0.0,333.8,4307.7,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
31-08-2023,19.9,61.6,2221.7,1307.7,0.0,0.0,914.0,2503.0,1429.9,1073.1,0.0,342.9,4427.0,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
01-09-2023,-45.2,132.8,2396.5,1307.7,0.0,0.0,1088.8,2606.7,1429.9,1176.8,0.0,343.0,4563.3,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-09-2023,-97.7,-33.2,2341.8,1307.6,0.0,0.0,1034.2,2717.9,1429.9,1288.0,0.0,342.8,4449.8,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-09-2023,-123.0,129.8,2399.1,1307.6,0.0,0.5,1091.0,2612.0,1429.9,1182.1,0.0,342.8,4638.1,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-09-2023,-137.9,-32.6,2268.8,1307.5,0.0,1.8,959.5,2641.8,1429.9,1211.9,0.0,340.4,4490.6,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
07-09-2023,-84.7,464.9,2459.6,1307.3,0.0,1.9,1150.4,2335.1,1396.5,938.6,0.0,340.4,4934.9,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
08-09-2023,-92.0,86.5,2114.1,1307.1,0.0,0.9,806.2,2367.1,1396.5,970.6,0.0,339.5,4563.8,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-09-2023,-70.9,428.8,2437.3,1306.6,0.0,0.4,1130.2,2347.0,1396.5,950.5,0.0,338.6,4885.0,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-09-2023,-47.3,28.2,2352.8,1306.6,0.0,0.0,1046.1,2662.6,1396.5,1266.1,0.0,338.1,4460.8,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-09-2023,5.0,-1001.2,2041.4,1306.6,0.0,0.0,734.8,3382.5,2499.7,882.8,0.0,339.9,3379.1,4385.3,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
14-09-2023,127.5,7490.9,8903.5,1198.7,0.0,240.9,7463.8,1759.7,1120.0,639.7,0.0,347.1,11867.2,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
15-09-2023,214.9,7838.5,9234.9,1198.7,0.0,232.4,7803.8,1742.5,1120.0,622.5,0.0,346.0,12127.5,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-09-2023,259.5,7589.7,9115.0,1198.7,0.0,297.0,7619.3,1870.6,1120.0,750.6,0.0,345.3,11834.0,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-09-2023,406.0,-121.7,1692.6,1203.3,0.0,0.5,488.8,2159.2,1120.0,1039.2,0.0,344.9,3976.1,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-09-2023,333.1,-633.3,1697.6,1203.3,0.0,0.5,493.8,2675.7,1120.0,1555.7,0.0,344.9,3537.5,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
21-09-2023,354.6,-966.1,1447.4,1203.3,0.0,0.4,243.8,2758.7,1985.7,773.0,0.0,345.2,3183.2,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
22-09-2023,349.2,-1072.4,1416.1,1203.3,0.0,0.0,212.8,2834.0,1985.7,848.3,0.0,345.5,3082.2,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-09-2023,317.2,-1287.9,1316.0,1203.2,0.0,0.0,112.8,2949.5,1985.7,963.9,0.0,345.6,2898.7,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-09-2023,400.3,-1190.9,1385.7,1203.2,0.0,0.0,182.4,2920.5,1985.7,934.9,0.0,344.0,2912.7,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-09-2023,307.5,-1322.3,1259.9,1203.1,0.0,0.0,56.7,2928.8,1985.7,943.1,0.0,346.6,2874.0,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
28-09-2023,296.8,-1270.4,1345.2,1203.0,0.0,0.0,142.2,2940.2,1975.6,964.7,0.0,324.6,2936.6,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
29-09-2023,1190.3,-528.8,2127.9,1202.9,0.0,0.0,924.9,3001.0,1975.6,1025.4,0.0,344.3,2784.8,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
02-10-2023,800.8,-438.1,2107.4,1202.7,0.0,0.3,904.5,2889.7,1975.6,914.1,0.0,344.2,3265.0,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
03-10-2023,702.3,-1076.2,1849.3,1202.6,0.0,0.0,646.7,3270.7,1975.6,1295.1,0.0,345.2,2725.3,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
04-10-2023,314.0,-1401.7,1696.6,1202.5,0.0,0.0,494.1,3443.6,1975.6,1468.0,0.0,345.3,2788.2,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
05-10-2023,445.0,-1255.8,1499.2,1202.1,0.0,0.0,297.1,3096.8,2306.5,790.3,0.0,341.7,2803.1,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
06-10-2023,379.9,-1423.6,1580.2,1202.1,0.0,0.0,378.1,3348.5,2306.5,1042.1,0.0,344.7,2700.4,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
09-10-2023,290.5,-1174.6,1679.7,1202.1,0.0,0.0,477.6,3194.5,2306.5,888.0,0.0,340.2,3038.7,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
10-10-2023,356.5,-1650.7,2022.0,1202.0,0.0,0.0,820.0,4012.0,3127.0,885.0,0.0,339.4,2496.7,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
11-10-2023,329.0,-1922.1,2067.0,1201.9,0.0,0.0,865.0,4328.4,3337.8,990.6,0.0,339.3,2252.8,4503.9,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
12-10-2023,527.7,5645.1,8071.6,1093.6,0.0,0.0,6978.0,2765.7,2120.0,645.7,0.0,339.2,9679.9,4562.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
13-10-2023,615.2,6048.1,8464.2,1093.6,0.0,229.5,7141.1,2754.9,2120.0,634.9,0.0,338.8,9995.4,4562.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
16-10-2023,658.0,5882.5,8284.0,1093.6,0.0,116.4,7074.1,2738.6,2120.0,618.6,0.0,337.1,9787.0,4562.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
17-10-2023,722.1,1942.7,4376.1,1093.6,0.0,59.6,3223.0,2815.7,2120.0,695.7,0.0,382.3,5783.1,4562.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
18-10-2023,743.3,1478.0,4316.3,1093.6,0.0,0.3,3222.5,3175.6,2120.0,1055.6,0.0,337.3,5297.2,4562.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
19-10-2023,721.0,2194.7,4348.2,1093.6,0.0,1.1,3253.5,2490.3,1716.4,773.9,0.0,336.8,6036.2,4562.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
20-10-2023,794.2,1271.4,3795.9,1093.4,0.0,0.0,2702.5,2937.1,1716.4,1220.7,0.0,412.6,5039.7,4562.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
23-10-2023,729.4,1381.0,3635.9,1093.4,0.0,0.0,2542.5,2662.5,1716.4,946.2,0.0,407.7,5214.1,4562.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
24-10-2023,788.3,1428.4,3871.6,1093.4,0.0,0.7,2777.5,2926.5,1716.4,1210.1,0.0,483.3,5202.6,4562.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
25-10-2023,897.2,1575.5,3904.8,1093.4,0.0,0.8,2810.7,2792.0,1716.4,1075.6,0.0,462.6,5240.8,4562.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
26-10-2023,694.4,943.8,3129.8,1093.4,0.0,0.8,2035.7,2634.7,1562.4,1072.3,0.0,448.7,4811.9,4562.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
27-10-2023,836.2,597.2,3048.1,1093.4,0.0,0.0,1954.7,2915.2,1562.4,1352.8,0.0,464.4,4323.5,4562.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
30-10-2023,1204.1,1391.6,3319.5,1093.4,0.0,0.8,2225.3,2333.3,1562.4,770.9,0.0,405.4,4750.0,4562.5,https://www.cbr.ru/hd_base/bliquidity/,cbr_liquidity.html
